time,coin,funding,open_interest,premium,day_ntl_vlm,current_price,long_number,short_number
2024-11-09T23:55:00,BTC,7.693e-05,5027.63382,0.00093956,266640049.90789008,76705.0,64,45
2024-11-10T00:00:00,BTC,8.096000000000001e-05,5035.24198,0.00114767,269437441.34235007,76765.0,39,31
2024-11-10T00:05:00,BTC,5.951000000000001e-05,4970.74378,0.00073164,271960397.64715004,76596.0,58,41
2024-11-10T00:10:00,BTC,3.964e-05,4974.97474,0.0007310800000000001,276689637.7018701,76650.0,51,46
2024-11-10T00:15:00,BTC,3.341000000000001e-05,4972.64956,0.0006910999999999999,277582028.63399005,76741.0,66,38
2024-11-10T00:20:00,BTC,3.1570000000000004e-05,4976.67696,0.0007143,277669982.8068901,76775.0,32,75
2024-11-10T00:25:00,BTC,3.176e-05,4982.85112,0.00088609,278848366.9607701,76802.0,48,60
2024-11-10T00:30:00,BTC,3.465e-05,4992.46564,0.0008594200000000001,280414597.5084501,76863.0,57,34
2024-11-10T00:35:00,BTC,3.5390000000000005e-05,4993.39178,0.00087339,279905091.5757301,76779.0,57,42
2024-11-10T00:40:00,BTC,3.457e-05,4957.58224,0.00063666,281962632.8415801,76856.0,43,48
2024-11-10T00:45:00,BTC,3.376e-05,4946.60212,0.0008193100000000001,282668027.4645201,76951.0,38,36
2024-11-10T00:50:00,BTC,3.813e-05,4943.3209,0.00092294,284828632.9813801,76999.0,58,38
2024-11-10T00:55:00,BTC,4.114e-05,4945.35662,0.00111828,285364456.13470006,76989.0,58,54
2024-11-10T01:00:00,BTC,8.057000000000001e-05,4974.41678,0.00114458,288782755.03046006,76972.0,37,57
2024-11-10T01:05:00,BTC,6.392000000000001e-05,4973.65042,0.0010536,287200777.7526001,76958.0,42,50
2024-11-10T01:10:00,BTC,6.219000000000001e-05,4960.74914,0.00087468,288370249.40264004,76784.0,32,51
2024-11-10T01:15:00,BTC,5.8e-05,4945.98928,0.0008173999999999999,291012310.5277101,76771.0,42,44
2024-11-10T01:20:00,BTC,5.2810000000000004e-05,4919.11846,0.0007951999999999999,291434882.3686601,76771.0,42,62
2024-11-10T01:25:00,BTC,4.8200000000000006e-05,4921.32918,0.00078554,291727827.00386006,76819.0,71,39
2024-11-10T01:30:00,BTC,4.552e-05,4921.9087,0.00074241,291978339.0208601,76833.0,54,47
2024-11-10T01:35:00,BTC,4.35e-05,4923.12538,0.0006974500000000001,289204317.03362006,76763.0,47,47
2024-11-10T01:40:00,BTC,4.2300000000000005e-05,4923.46778,0.00081503,289287537.0848301,76747.0,49,59
2024-11-10T01:45:00,BTC,4.1540000000000005e-05,4925.31224,0.00074305,289478555.9378701,76771.0,51,54
2024-11-10T01:50:00,BTC,4.103e-05,4921.91896,0.00075544,288330881.67062,76835.0,66,44
2024-11-10T01:55:00,BTC,4.0690000000000005e-05,4923.43196,0.00078229,288438501.56155,76759.0,53,54
2024-11-10T02:00:00,BTC,4.05e-05,4921.18388,0.00082399,288719392.83177,76762.0,32,62
2024-11-10T02:05:00,BTC,3.588e-05,4920.94006,0.00080866,285432076.24631,76733.0,46,51
2024-11-10T02:10:00,BTC,3.672000000000001e-05,4913.60436,0.0007743,287237999.32373,76906.0,37,57
2024-11-10T02:15:00,BTC,3.9130000000000007e-05,4912.8052,0.0008715800000000001,287771210.28443,76938.0,67,39
2024-11-10T02:20:00,BTC,4.075000000000001e-05,4886.74214,0.00094985,288992224.50183004,77240.0,37,64
2024-11-10T02:25:00,BTC,4.147000000000001e-05,4866.53004,0.00080293,292304010.62683004,77270.0,43,41
2024-11-10T02:30:00,BTC,4.05e-05,4880.34058,0.00065335,297161119.72503006,77357.0,33,55
2024-11-10T02:35:00,BTC,4.0340000000000003e-05,4882.90866,0.00081537,297376804.82004005,77330.0,61,37
2024-11-10T02:40:00,BTC,4.088e-05,4881.83834,0.00076366,297657047.73754007,77319.0,70,45
2024-11-10T02:45:00,BTC,4.06e-05,4886.23706,0.0007752600000000001,299123837.33454007,77454.0,64,40
2024-11-10T02:50:00,BTC,4.0260000000000004e-05,4888.87922,0.00095699,298187316.43004006,77390.0,52,45
2024-11-10T02:55:00,BTC,3.9550000000000006e-05,4892.21066,0.0008145,298610497.46462005,77408.0,36,51
2024-11-10T03:00:00,BTC,2.9340000000000004e-05,4894.77282,0.00073474,299677103.03294003,77098.0,36,40
2024-11-10T03:05:00,BTC,3.983e-05,4889.71642,0.00057615,299683496.70637,77120.0,37,47
2024-11-10T03:10:00,BTC,3.832e-05,4900.92426,0.00095934,301163864.24585,77198.0,41,40
2024-11-10T03:15:00,BTC,3.8490000000000006e-05,4912.97558,0.0008288400000000001,302004678.27942,77280.0,49,45
2024-11-10T03:20:00,BTC,4.1150000000000004e-05,4912.54548,0.00095648,301923643.11086,77435.0,41,46
2024-11-10T03:25:00,BTC,4.155000000000001e-05,4913.37638,0.00094403,302457199.7885,77396.0,45,40
2024-11-10T03:30:00,BTC,4.212e-05,4912.29312,0.00083981,302643316.89648,77464.0,49,54
2024-11-10T03:35:00,BTC,4.273e-05,4912.64154,0.0010014,302284057.58173,77365.0,44,72
2024-11-10T03:40:00,BTC,4.3190000000000005e-05,4915.88642,0.00087937,302585418.87949,77395.0,54,42
2024-11-10T03:45:00,BTC,4.33e-05,4913.75146,0.0007886400000000001,302852579.82125,77410.0,65,35
2024-11-10T03:50:00,BTC,4.3440000000000004e-05,4915.40498,0.00088008,302411411.14502007,77333.0,54,56
2024-11-10T03:55:00,BTC,4.339000000000001e-05,4910.91642,0.00084175,303094103.09472007,77286.0,52,43
2024-11-10T04:00:00,BTC,7.35e-05,4912.43558,0.001088,303321827.05862004,77282.0,48,68
2024-11-10T04:05:00,BTC,4.385e-05,4911.10858,0.00080365,302429254.86542,77215.0,41,67
2024-11-10T04:10:00,BTC,3.9960000000000004e-05,4913.14368,0.0009305,302783658.11272,77331.0,50,79
2024-11-10T04:15:00,BTC,3.836e-05,4912.96036,0.00078905,302878961.32012,77369.0,67,32
2024-11-10T04:20:00,BTC,4.054000000000001e-05,4911.7862,0.0009052800000000001,302273936.54854,77394.0,48,50
2024-11-10T04:25:00,BTC,4.238000000000001e-05,4911.31664,0.0009316400000000001,302341942.45744,77355.0,50,61
2024-11-10T04:30:00,BTC,4.360000000000001e-05,4912.18798,0.00094448,302426672.66554,77362.0,48,45
2024-11-10T04:35:00,BTC,4.6840000000000006e-05,4907.96148,0.00101666,309194461.89163995,77990.0,30,45
2024-11-10T04:40:00,BTC,4.9260000000000006e-05,4948.05444,0.00044944,316092054.71716,77916.0,70,37
2024-11-10T04:45:00,BTC,4.7130000000000004e-05,4969.08622,0.0006549500000000001,319711080.02196,77920.0,62,46
2024-11-10T04:50:00,BTC,4.742e-05,4986.54434,0.00099973,325470640.02751005,78097.0,39,31
2024-11-10T04:55:00,BTC,5.286e-05,5021.1021,0.00256391,349202413.39711004,79335.0,28,25
2024-11-10T05:00:00,BTC,0.00021883000000000002,5017.22186,0.0022506600000000002,368500515.39071006,79249.0,31,36
2024-11-10T05:05:00,BTC,0.000154,5045.34452,0.00182244,377173717.3152501,79160.0,45,36
2024-11-10T05:10:00,BTC,0.00014128,5062.19262,0.00124997,383215720.60565,79325.0,38,45
2024-11-10T05:15:00,BTC,0.00013331,5094.18012,0.00151789,389945201.08469,79180.0,31,69
2024-11-10T05:20:00,BTC,0.00012263,5121.30818,0.00126183,395817665.26471007,79360.0,42,28
2024-11-10T05:25:00,BTC,0.00011289999999999999,5111.44708,0.0010592,403147487.7199101,79394.0,56,41
2024-11-10T05:30:00,BTC,0.00010879000000000001,5109.7846,0.00138135,407902988.6365101,79738.0,45,30
2024-11-10T05:35:00,BTC,0.00010274,5107.33218,0.00107486,409442435.6354301,79540.0,40,51
2024-11-10T05:40:00,BTC,9.850000000000001e-05,5111.71,0.00102405,412418116.6517,79674.0,33,52
2024-11-10T05:45:00,BTC,9.688000000000001e-05,5125.46028,0.00123165,416152627.27139,79667.0,35,51
2024-11-10T05:50:00,BTC,9.640000000000001e-05,5122.42412,0.00122819,412211161.29197,79651.0,36,68
2024-11-10T05:55:00,BTC,9.524000000000002e-05,5123.43842,0.00133881,416624148.83503,79278.0,29,32
2024-11-10T06:00:00,BTC,5.449e-05,5121.94776,0.0009358999999999999,428512720.75240993,79160.0,50,30
2024-11-10T06:05:00,BTC,5.9380000000000004e-05,5085.99068,0.0008994999999999999,427020290.51681,79015.0,40,32
2024-11-10T06:10:00,BTC,6.017000000000001e-05,5154.22238,0.00099881,433021992.43001,79176.0,52,29
2024-11-10T06:15:00,BTC,5.728e-05,5132.2191,0.00090728,436006892.31651,79212.0,50,32
2024-11-10T06:20:00,BTC,5.379e-05,5145.29512,0.0007842400000000001,434489919.3284199,79122.0,55,30
2024-11-10T06:25:00,BTC,5.1070000000000004e-05,5143.37824,0.0009237900000000001,436264111.6423199,79090.0,68,43
2024-11-10T06:30:00,BTC,4.9770000000000006e-05,5125.10886,0.00069554,438495727.4484199,79003.0,33,57
2024-11-10T06:35:00,BTC,4.7430000000000005e-05,5120.95306,0.00069758,440756296.14002,78909.0,43,35
2024-11-10T06:40:00,BTC,4.639000000000001e-05,5119.66746,0.00087479,442413056.49002,78946.0,42,53
2024-11-10T06:45:00,BTC,4.4930000000000005e-05,5101.07578,0.0006985,446602159.47002,78803.0,39,33
2024-11-10T06:50:00,BTC,4.410000000000001e-05,5086.71182,0.0008023500000000001,446196729.63066,78707.0,41,36
2024-11-10T06:55:00,BTC,4.38e-05,5087.33224,0.00083719,449866776.95286,78899.0,58,43
2024-11-10T07:00:00,BTC,4.8400000000000004e-05,5091.51938,0.00088721,450728955.78260994,78969.0,55,36
2024-11-10T07:05:00,BTC,4.5530000000000006e-05,5088.17954,0.00082189,451732907.23101,79030.0,44,49
2024-11-10T07:10:00,BTC,3.6270000000000003e-05,5088.69062,0.00082299,452659449.60581,79038.0,50,43
2024-11-10T07:15:00,BTC,3.1100000000000004e-05,5092.24118,0.00072134,453394725.85091,79075.0,46,39
2024-11-10T07:20:00,BTC,2.973e-05,5086.0401,0.00082138,453506998.19337,79194.0,45,44
2024-11-10T07:25:00,BTC,3.0590000000000004e-05,5082.15056,0.00079739,454091316.60629,79071.0,40,45
2024-11-10T07:30:00,BTC,3.117e-05,5074.49494,0.0007600700000000001,455120245.53875,79000.0,42,29
2024-11-10T07:35:00,BTC,3.094e-05,5067.5838,0.00070963,454492831.00912994,78971.0,38,52
2024-11-10T07:40:00,BTC,2.994e-05,5059.57088,0.0006431200000000001,456136781.77837,78891.0,33,54
2024-11-10T07:45:00,BTC,3.002e-05,5023.64558,0.00076084,460488558.18345,78921.0,42,48
2024-11-10T07:50:00,BTC,3.372e-05,4983.11924,0.0013078999999999999,458438854.45455,78841.0,30,77
2024-11-10T07:55:00,BTC,3.524e-05,4968.4132,0.0007228,459990516.35855,78917.0,51,36
2024-11-10T08:00:00,BTC,3.898e-05,4966.47294,0.00081185,461057996.17055,78896.0,50,36
2024-11-10T08:05:00,BTC,3.1150000000000005e-05,4953.70006,0.00067139,462032250.36354,78995.0,73,33
2024-11-10T08:10:00,BTC,2.9750000000000005e-05,4952.21096,0.00073421,462523405.49073,79055.0,48,46
2024-11-10T08:15:00,BTC,3.0410000000000002e-05,4941.90176,0.0007597600000000001,463199853.3783,79033.0,42,65
2024-11-10T08:20:00,BTC,3.224e-05,4935.13724,0.00065872,462474267.5646,78994.0,60,41
2024-11-10T08:25:00,BTC,3.1150000000000005e-05,4919.18656,0.0007151,463974522.55172,79067.0,41,59
2024-11-10T08:30:00,BTC,2.977e-05,4908.46448,0.0006451100000000001,464874581.17859,79109.0,36,67
2024-11-10T08:35:00,BTC,2.8940000000000004e-05,4898.07506,0.00070839,462174050.49615,79109.0,46,45
2024-11-10T08:40:00,BTC,3.122e-05,4866.0332,0.00083546,465593165.99994,79064.0,50,55
2024-11-10T08:45:00,BTC,3.404e-05,4828.68436,0.00102636,468418206.9306,78996.0,47,70
2024-11-10T08:50:00,BTC,3.5600000000000005e-05,4831.51584,0.0008602,466271277.3263401,79119.0,55,46
2024-11-10T08:55:00,BTC,3.732e-05,4834.76676,0.0009737,467065090.2123601,79156.0,45,57
2024-11-10T09:00:00,BTC,6.703000000000001e-05,4819.9268,0.00103627,468254038.7115601,79207.0,40,55
2024-11-10T09:05:00,BTC,5.8910000000000003e-05,4809.20018,0.00093437,469020807.88508,79273.0,43,50
2024-11-10T09:10:00,BTC,5.368000000000001e-05,4805.82238,0.00085822,470220219.44588006,79304.0,45,46
2024-11-10T09:15:00,BTC,5.136e-05,4822.66366,0.0008582700000000001,472360506.38595,79297.0,52,50
2024-11-10T09:20:00,BTC,5.0600000000000003e-05,4822.11014,0.00087011,469797911.75357,79369.0,48,45
2024-11-10T09:25:00,BTC,5.1070000000000004e-05,4812.3862,0.0009931999999999999,471450959.44753,79315.0,55,55
2024-11-10T09:30:00,BTC,5.066e-05,4809.3142,0.0007688700000000001,472087367.1324901,79399.0,60,40
2024-11-10T09:35:00,BTC,5.089000000000001e-05,4794.86878,0.0010199200000000001,472700235.77907,79491.0,41,46
2024-11-10T09:40:00,BTC,5.160000000000001e-05,4795.48508,0.00090669,474112284.26886,79482.0,37,54
2024-11-10T09:45:00,BTC,5.216000000000001e-05,4801.1285,0.00097807,474959608.16514,79519.0,38,55
2024-11-10T09:50:00,BTC,5.2180000000000005e-05,4792.71154,0.00094393,474662403.5070501,79530.0,39,58
2024-11-10T09:55:00,BTC,5.305e-05,4817.59234,0.0010204300000000001,476640443.8502901,79459.0,36,62
2024-11-10T10:00:00,BTC,6.980000000000002e-05,4826.08608,0.00105836,478084567.4761701,79450.0,39,39
2024-11-10T10:05:00,BTC,5.783000000000001e-05,4829.46008,0.0009594,477917865.9663,79397.0,33,50
2024-11-10T10:10:00,BTC,5.949e-05,4824.15252,0.00094488,478277393.96942,79456.0,32,50
2024-11-10T10:15:00,BTC,6.0060000000000004e-05,4828.10874,0.00098714,478901703.06769,79400.0,37,63
2024-11-10T10:20:00,BTC,6.036e-05,4824.15052,0.00077268,476656405.4220201,79409.0,40,70
2024-11-10T10:25:00,BTC,6.264000000000001e-05,4829.11834,0.00108438,477139300.0717401,79394.0,43,59
2024-11-10T10:30:00,BTC,6.325e-05,4831.21508,0.0009307100000000001,479783475.6492801,79369.0,39,44
2024-11-10T10:35:00,BTC,6.3e-05,4830.36528,0.00107043,480113611.66512,79489.0,60,37
2024-11-10T10:40:00,BTC,6.394e-05,4829.77104,0.00067961,480384395.11932,79543.0,43,45
2024-11-10T10:45:00,BTC,6.277000000000001e-05,4809.72842,0.00099303,486152926.55562,79535.0,34,51
2024-11-10T10:50:00,BTC,6.302e-05,4818.72704,0.00098549,485901961.58393,79633.0,34,57
2024-11-10T10:55:00,BTC,6.32e-05,4825.75744,0.0010183,486778781.11413,79626.0,54,44
2024-11-10T11:00:00,BTC,6.085e-05,4824.57966,0.00098678,487613374.44913,79633.0,40,57
2024-11-10T11:05:00,BTC,6.577e-05,4842.4941,0.00108808,490345950.13273,79763.0,34,55
2024-11-10T11:10:00,BTC,6.387000000000001e-05,4857.30302,0.0009794,492063872.76937,79720.0,43,53
2024-11-10T11:15:00,BTC,6.513000000000001e-05,4870.10092,0.00090262,497288367.43273,79859.0,40,43
2024-11-10T11:20:00,BTC,6.724000000000001e-05,4874.62256,0.0009633900000000001,497633733.76031,80004.0,42,29
2024-11-10T11:25:00,BTC,6.697e-05,4852.78248,0.00094112,499827618.33128,79767.0,45,48
2024-11-10T11:30:00,BTC,6.364000000000001e-05,4846.25492,0.0008528100000000001,501679169.44496,79805.0,43,40
2024-11-10T11:35:00,BTC,6.152000000000001e-05,4844.5709,0.00106474,501791395.71259993,79906.0,34,43
2024-11-10T11:40:00,BTC,6.0740000000000005e-05,4847.0418,0.00097623,502598009.58715,79977.0,45,40
2024-11-10T11:45:00,BTC,6.022000000000001e-05,4846.403,0.00088897,503282975.90215,79939.0,64,26
2024-11-10T11:50:00,BTC,5.887000000000001e-05,4859.00852,0.0009134999999999999,501988383.30335,79982.0,56,32
2024-11-10T11:55:00,BTC,5.8200000000000005e-05,4853.84738,0.00103846,503056709.45735,80001.0,38,52
2024-11-10T12:00:00,BTC,4.9250000000000004e-05,4861.678,0.00089403,506353308.75215,79956.0,39,36
2024-11-10T12:05:00,BTC,7.1e-05,4845.41758,0.0010544600000000001,508837973.45151,80035.0,62,28
2024-11-10T12:10:00,BTC,6.487000000000001e-05,4846.18278,0.0011191,513982332.67136,79613.0,26,47
2024-11-10T12:15:00,BTC,6.211000000000001e-05,4843.36046,0.00118388,519859151.97846,79480.0,40,37
2024-11-10T12:20:00,BTC,6.186000000000001e-05,4840.18616,0.00104408,518707712.36318,79576.0,54,33
2024-11-10T12:25:00,BTC,6.159e-05,4838.94408,0.00101779,520134545.73399,79567.0,43,52
2024-11-10T12:30:00,BTC,6.0410000000000006e-05,4841.01792,0.00080702,522322255.89346,79370.0,41,49
2024-11-10T12:35:00,BTC,5.912e-05,4832.94044,0.00090701,522812372.8345101,79454.0,42,44
2024-11-10T12:40:00,BTC,5.714000000000001e-05,4876.68222,0.0009137700000000001,527890382.71427006,79416.0,33,57
2024-11-10T12:45:00,BTC,5.839000000000001e-05,4882.78414,0.00113302,528626232.01475006,79518.0,49,46
2024-11-10T12:50:00,BTC,6.009000000000001e-05,4879.5846,0.00110619,528989642.83304,79641.0,35,41
2024-11-10T12:55:00,BTC,6.165000000000001e-05,4863.51534,0.00099159,531339957.28829,79750.0,64,44
2024-11-10T13:00:00,BTC,5.5520000000000004e-05,4860.0967,0.0009441300000000001,531968868.82204,79721.0,64,32
2024-11-10T13:05:00,BTC,7.794000000000002e-05,4868.72714,0.00100374,532519160.8329001,79789.0,38,38
2024-11-10T13:10:00,BTC,7.021000000000001e-05,4865.42422,0.00080312,533057015.05877006,79754.0,69,44
2024-11-10T13:15:00,BTC,6.602000000000001e-05,4830.5719,0.0009423999999999999,538471989.48402,79651.0,54,32
2024-11-10T13:20:00,BTC,6.09e-05,4829.71702,0.00122992,537738232.0050199,79749.0,44,45
2024-11-10T13:25:00,BTC,5.9690000000000006e-05,4823.04116,0.0009215100000000001,538905590.35662,79836.0,33,61
2024-11-10T13:30:00,BTC,5.7680000000000003e-05,4824.43124,0.0007761900000000001,539158995.98602,79939.0,65,45
2024-11-10T13:35:00,BTC,5.681000000000001e-05,4827.05498,0.0008899,538625751.61713,79855.0,51,41
2024-11-10T13:40:00,BTC,5.589000000000001e-05,4825.2057,0.00091557,538925951.34017,79805.0,45,53
2024-11-10T13:45:00,BTC,5.45e-05,4848.47132,0.00073926,540381453.47291,79870.0,64,36
2024-11-10T13:50:00,BTC,5.3400000000000004e-05,4858.46674,0.0010785999999999999,540949377.97841,79805.0,43,77
2024-11-10T13:55:00,BTC,5.3410000000000005e-05,4856.20188,0.00091833,542111136.64781,79784.0,48,46
2024-11-10T14:00:00,BTC,3.266e-05,4858.86868,0.0007613,542993938.95911,79801.0,34,51
2024-11-10T14:05:00,BTC,4.145e-05,4867.29818,0.00086558,543155101.6164101,79668.0,47,63
2024-11-10T14:10:00,BTC,4.6e-05,4862.26156,0.00104172,544501437.0555701,79750.0,56,38
2024-11-10T14:15:00,BTC,5.2720000000000003e-05,4874.49844,0.00109018,545880897.0918201,79887.0,67,31
2024-11-10T14:20:00,BTC,5.852000000000001e-05,4875.7834,0.00117744,544454328.87503,79924.0,47,40
2024-11-10T14:25:00,BTC,6.242e-05,4885.19366,0.00106069,545603966.07011,79946.0,36,61
2024-11-10T14:30:00,BTC,6.417e-05,4888.3506,0.0009756999999999999,547053594.67787,79826.0,38,52
2024-11-10T14:35:00,BTC,6.377000000000001e-05,4874.7028,0.00106791,548320953.79943,79680.0,50,43
2024-11-10T14:40:00,BTC,6.358e-05,4910.00328,0.00115597,556877596.33803,79585.0,40,37
2024-11-10T14:45:00,BTC,6.355000000000001e-05,4912.10688,0.00132302,559424324.47783,79447.0,47,41
2024-11-10T14:50:00,BTC,6.25e-05,4904.64362,0.000932,563969358.84053,79366.0,27,50
2024-11-10T14:55:00,BTC,6.190000000000001e-05,4904.6881,0.00104691,565989448.88963,79359.0,43,56
2024-11-10T15:00:00,BTC,5.0700000000000006e-05,4887.09728,0.0009055700000000001,569337505.68503,79587.0,31,51
2024-11-10T15:05:00,BTC,5.7100000000000006e-05,4878.77814,0.00099119,570328158.41501,79579.0,33,51
2024-11-10T15:10:00,BTC,5.9940000000000005e-05,4882.9123,0.00111902,570849593.28014,79615.0,55,41
2024-11-10T15:15:00,BTC,6.059000000000001e-05,4883.26656,0.0007655100000000001,571953675.65259,79747.0,78,42
2024-11-10T15:20:00,BTC,5.975e-05,4888.29242,0.00075184,573628714.8473,79740.0,36,53
2024-11-10T15:25:00,BTC,5.830000000000001e-05,4888.7967,0.00084629,574062790.52782,79603.0,37,68
2024-11-10T15:30:00,BTC,5.25e-05,4969.66894,0.0006797,579899866.61053,79650.0,35,59
2024-11-10T15:35:00,BTC,4.757e-05,4968.825,0.00079177,580080883.49639,79624.0,31,56
2024-11-10T15:40:00,BTC,4.488e-05,4960.89464,0.00070287,580891439.95024,79727.0,44,34
2024-11-10T15:45:00,BTC,4.265e-05,4958.24402,0.0007905999999999999,581161510.2064099,79747.0,50,35
2024-11-10T15:50:00,BTC,4.055e-05,4889.94132,0.00070243,585936239.1301999,79777.0,44,44
2024-11-10T15:55:00,BTC,3.94e-05,4886.4321,0.00075942,586538291.0201999,79725.0,40,55
2024-11-10T16:00:00,BTC,2.2210000000000002e-05,4874.6434,0.00067765,587704196.1451999,79740.0,51,46
2024-11-10T16:05:00,BTC,1.576e-05,4884.94508,0.00067797,587898187.14638,79702.0,55,39
2024-11-10T16:10:00,BTC,1.5430000000000003e-05,4887.53104,0.00061573,588404293.6719799,79629.0,62,49
2024-11-10T16:15:00,BTC,1.629e-05,4892.49734,0.00069167,589222273.55184,79715.0,42,54
2024-11-10T16:20:00,BTC,1.9410000000000002e-05,4891.55938,0.0007668,577187723.8329098,79612.0,59,40
2024-11-10T16:25:00,BTC,2.146e-05,4887.98808,0.00074139,577836459.0508798,79639.0,50,54
2024-11-10T16:30:00,BTC,2.13e-05,4879.28656,0.00065238,579239554.2313498,79760.0,49,43
2024-11-10T16:35:00,BTC,2.203e-05,4861.60532,0.0008652,577793599.0170199,79810.0,49,49
2024-11-10T16:40:00,BTC,2.437e-05,4869.62914,0.00087788,578996219.4228199,79806.0,45,35
2024-11-10T16:45:00,BTC,2.629e-05,4868.20576,0.00085245,579640338.1520299,79838.0,48,45
2024-11-10T16:50:00,BTC,2.8380000000000003e-05,4868.54862,0.00089133,578956693.4298999,79728.0,40,61
2024-11-10T16:55:00,BTC,3.026e-05,4870.2219,0.0009407500000000001,579375168.7500099,79796.0,76,34
2024-11-10T17:00:00,BTC,4.8750000000000006e-05,4872.6863,0.00088999,579590175.1770099,79846.0,40,49
2024-11-10T17:05:00,BTC,3.994e-05,4874.7088,0.00087788,575825355.9303099,79804.0,50,54
2024-11-10T17:10:00,BTC,3.854000000000001e-05,4876.63672,0.00075245,576109563.7075899,79806.0,40,58
2024-11-10T17:15:00,BTC,3.86e-05,4877.87828,0.00079061,576242152.1100699,79749.0,61,42
2024-11-10T17:20:00,BTC,4.052e-05,4871.09058,0.0009407500000000001,571020833.2884399,79795.0,52,40
2024-11-10T17:25:00,BTC,4.2980000000000005e-05,4871.24644,0.00084019,571118125.3782399,79812.0,44,46
2024-11-10T17:30:00,BTC,4.3700000000000005e-05,4871.44804,0.00088993,571658022.15429,79852.0,47,46
2024-11-10T17:35:00,BTC,4.5010000000000004e-05,4875.47946,0.0010142999999999999,569533846.7134999,79935.0,44,49
2024-11-10T17:40:00,BTC,4.8240000000000006e-05,4881.63394,0.00135903,584748159.4269799,80293.0,40,31
2024-11-10T17:45:00,BTC,5.305e-05,4866.85596,0.00126434,587708286.5179399,80304.0,30,59
2024-11-10T17:50:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,26,53
2024-11-10T17:55:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,39,28
2024-11-10T18:00:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,25,47
2024-11-10T18:05:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,48,30
2024-11-10T18:10:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,34,35
2024-11-10T18:15:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,33,60
2024-11-10T18:20:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,47,33
2024-11-10T18:25:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,61,33
2024-11-10T18:30:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,41,31
2024-11-10T18:35:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,41,39
2024-11-10T18:40:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,44,41
2024-11-10T18:45:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,30,60
2024-11-10T18:50:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,79,33
2024-11-10T18:55:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,50,67
2024-11-10T19:00:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,63,26
2024-11-10T19:05:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,44,35
2024-11-10T19:10:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,78,33
2024-11-10T19:15:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,37,81
2024-11-10T19:20:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,51,33
2024-11-10T19:25:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,37,56
2024-11-10T19:30:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,55,45
2024-11-10T19:35:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,54,41
2024-11-10T19:40:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,48,37
2024-11-10T19:45:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,25,57
2024-11-10T19:50:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,29,30
2024-11-10T19:55:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,39,36
2024-11-10T20:00:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,48,31
2024-11-10T20:05:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,42,50
2024-11-10T20:10:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,34,51
2024-11-10T20:15:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,47,36
2024-11-10T20:20:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,50,40
2024-11-10T20:25:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,57,33
2024-11-10T20:30:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,38,63
2024-11-10T20:35:00,BTC,5.461000000000001e-05,4866.12154,0.00136093,589680590.0932397,80188.0,43,53
